Point_ID,Statistic_ID,Name,Duration,Month,Value,Point_ID2,Distance,Phi2
5,9,cross-correlation_lag0,24H,8,0.625624528,11,57.83008612,0.94429485
5,9,cross-correlation_lag0,24H,8,0.681138332,12,44.0509492,0.997244596
5,9,cross-correlation_lag0,24H,8,0.714116484,13,37.47852378,0.771594763
5,9,cross-correlation_lag0,24H,8,0.820891373,14,20.72645742,0.758078893
5,9,cross-correlation_lag0,24H,8,0.634195263,15,55.40401344,0.94036754
5,9,cross-correlation_lag0,24H,9,0.799784804,6,30.76489794,0.633752624
5,9,cross-correlation_lag0,24H,9,0.698309937,7,52.33322807,0.703725497
5,9,cross-correlation_lag0,24H,9,0.749380648,8,40.63334222,0.797834635
5,9,cross-correlation_lag0,24H,9,0.729654885,9,44.91114981,0.736023664
5,9,cross-correlation_lag0,24H,9,0.737309065,10,43.21890601,0.874293248
5,9,cross-correlation_lag0,24H,9,0.677320092,11,57.83008612,0.858431339
5,9,cross-correlation_lag0,24H,9,0.733521501,12,44.0509492,0.800138871
5,9,cross-correlation_lag0,24H,9,0.764738984,13,37.47852378,0.646638354
5,9,cross-correlation_lag0,24H,9,0.858313717,14,20.72645742,0.568041921
5,9,cross-correlation_lag0,24H,9,0.686359491,15,55.40401344,0.826326132
5,9,cross-correlation_lag0,24H,10,0.858070142,6,30.76489794,0.594949484
5,9,cross-correlation_lag0,24H,10,0.777747472,7,52.33322807,0.591761708
5,9,cross-correlation_lag0,24H,10,0.819200535,8,40.63334222,0.806653976
5,9,cross-correlation_lag0,24H,10,0.803466806,9,44.91114981,0.578136881
5,9,cross-correlation_lag0,24H,10,0.809610565,10,43.21890601,0.931368828
5,9,cross-correlation_lag0,24H,10,0.759961118,11,57.83008612,0.697849433
5,9,cross-correlation_lag0,24H,10,0.8065767,12,44.0509492,0.778205156
5,9,cross-correlation_lag0,24H,10,0.831235721,13,37.47852378,0.59946239
5,9,cross-correlation_lag0,24H,10,0.901240322,14,20.72645742,0.505481203
5,9,cross-correlation_lag0,24H,10,0.767681178,15,55.40401344,0.710899909
5,9,cross-correlation_lag0,24H,11,0.852569858,6,30.76489794,0.715537866
5,9,cross-correlation_lag0,24H,11,0.77105154,7,52.33322807,0.671764692
5,9,cross-correlation_lag0,24H,11,0.812899588,8,40.63334222,0.929927985
5,9,cross-correlation_lag0,24H,11,0.796956334,9,44.91114981,0.700986226
5,9,cross-correlation_lag0,24H,11,0.803173571,10,43.21890601,1.034143051
5,9,cross-correlation_lag0,24H,11,0.753259746,11,57.83008612,0.78725489
5,9,cross-correlation_lag0,24H,11,0.800102065,12,44.0509492,0.923772097
5,9,cross-correlation_lag0,24H,11,0.8251411,13,37.47852378,0.737986088
5,9,cross-correlation_lag0,24H,11,0.897046044,14,20.72645742,0.60712417
5,9,cross-correlation_lag0,24H,11,0.76096926,15,55.40401344,0.839477142
5,9,cross-correlation_lag0,24H,12,0.882454214,6,30.76489794,0.872612317
5,9,cross-correlation_lag0,24H,12,0.808132636,7,52.33322807,0.761195898
5,9,cross-correlation_lag0,24H,12,0.847473887,8,40.63334222,1.110373179
5,9,cross-correlation_lag0,24H,12,0.832815095,9,44.91114981,0.839797179
5,9,cross-correlation_lag0,24H,12,0.838576532,10,43.21890601,1.279986779
5,9,cross-correlation_lag0,24H,12,0.790476573,11,57.83008612,0.942965746
5,9,cross-correlation_lag0,24H,12,0.835737599,12,44.0509492,1.168586095
5,9,cross-correlation_lag0,24H,12,0.858482907,13,37.47852378,0.852083365
5,9,cross-correlation_lag0,24H,12,0.919588433,14,20.72645742,0.691954056
5,9,cross-correlation_lag0,24H,12,0.798203302,15,55.40401344,1.036438545
6,1,variance,1H,1,0.120374968,NA,NA,NA
6,1,variance,1H,2,0.086521093,NA,NA,NA
6,1,variance,1H,3,0.092966274,NA,NA,NA
6,1,variance,1H,4,0.112472656,NA,NA,NA
6,1,variance,1H,5,0.32633665,NA,NA,NA
6,1,variance,1H,6,0.581593251,NA,NA,NA
6,1,variance,1H,7,0.564052235,NA,NA,NA
6,1,variance,1H,8,0.404383893,NA,NA,NA
6,1,variance,1H,9,0.240344595,NA,NA,NA
6,1,variance,1H,10,0.10553433,NA,NA,NA
6,1,variance,1H,11,0.117124453,NA,NA,NA
6,1,variance,1H,12,0.133261593,NA,NA,NA
6,2,skewness,1H,1,6.861872139,NA,NA,NA
6,2,skewness,1H,2,6.98739562,NA,NA,NA
6,2,skewness,1H,3,7.837324149,NA,NA,NA
6,2,skewness,1H,4,12.20296495,NA,NA,NA
6,2,skewness,1H,5,13.60536952,NA,NA,NA
6,2,skewness,1H,6,17.33084233,NA,NA,NA
6,2,skewness,1H,7,16.03732423,NA,NA,NA
6,2,skewness,1H,8,13.23379818,NA,NA,NA
6,2,skewness,1H,9,13.894599,NA,NA,NA
6,2,skewness,1H,10,7.88250462,NA,NA,NA
6,2,skewness,1H,11,6.517003565,NA,NA,NA
6,2,skewness,1H,12,5.7421188,NA,NA,NA
6,3,probability_dry_0.2mm,1H,1,0.817196029,NA,NA,NA
6,3,probability_dry_0.2mm,1H,2,0.8643456,NA,NA,NA
6,3,probability_dry_0.2mm,1H,3,0.874138825,NA,NA,NA
6,3,probability_dry_0.2mm,1H,4,0.920503256,NA,NA,NA
6,3,probability_dry_0.2mm,1H,5,0.879992757,NA,NA,NA
6,3,probability_dry_0.2mm,1H,6,0.917218689,NA,NA,NA
6,3,probability_dry_0.2mm,1H,7,0.923216504,NA,NA,NA
6,3,probability_dry_0.2mm,1H,8,0.901288202,NA,NA,NA
6,3,probability_dry_0.2mm,1H,9,0.89893395,NA,NA,NA
6,3,probability_dry_0.2mm,1H,10,0.881883004,NA,NA,NA
6,3,probability_dry_0.2mm,1H,11,0.861245859,NA,NA,NA
6,3,probability_dry_0.2mm,1H,12,0.827688338,NA,NA,NA
6,4,mean,24H,1,2.301374295,NA,NA,NA
6,4,mean,24H,2,1.773910331,NA,NA,NA
6,4,mean,24H,3,1.700132385,NA,NA,NA
6,4,mean,24H,4,1.321992355,NA,NA,NA
6,4,mean,24H,5,2.452618246,NA,NA,NA
6,4,mean,24H,6,2.608255296,NA,NA,NA
6,4,mean,24H,7,2.609410692,NA,NA,NA
6,4,mean,24H,8,2.591344305,NA,NA,NA
6,4,mean,24H,9,1.954730901,NA,NA,NA
6,4,mean,24H,10,1.774872557,NA,NA,NA
6,4,mean,24H,11,2.152165213,NA,NA,NA
6,4,mean,24H,12,2.607626688,NA,NA,NA
6,5,variance,24H,1,17.21173426,NA,NA,NA
6,5,variance,24H,2,10.90531244,NA,NA,NA
6,5,variance,24H,3,11.82103369,NA,NA,NA
6,5,variance,24H,4,11.6305361,NA,NA,NA
6,5,variance,24H,5,24.23694862,NA,NA,NA
6,5,variance,24H,6,34.05515259,NA,NA,NA
6,5,variance,24H,7,31.75189357,NA,NA,NA
6,5,variance,24H,8,28.52846857,NA,NA,NA
6,5,variance,24H,9,19.36476002,NA,NA,NA
6,5,variance,24H,10,13.88906788,NA,NA,NA
6,5,variance,24H,11,17.56944057,NA,NA,NA
6,5,variance,24H,12,18.93131218,NA,NA,NA
6,6,skewness,24H,1,3.536609061,NA,NA,NA
6,6,skewness,24H,2,3.141161453,NA,NA,NA
6,6,skewness,24H,3,3.525565464,NA,NA,NA
6,6,skewness,24H,4,5.051762203,NA,NA,NA
6,6,skewness,24H,5,3.378868737,NA,NA,NA
6,6,skewness,24H,6,4.329404802,NA,NA,NA
6,6,skewness,24H,7,4.158807057,NA,NA,NA
6,6,skewness,24H,8,3.71355165,NA,NA,NA
6,6,skewness,24H,9,4.264861443,NA,NA,NA
6,6,skewness,24H,10,3.551317223,NA,NA,NA
6,6,skewness,24H,11,3.211079095,NA,NA,NA
6,6,skewness,24H,12,3.099232644,NA,NA,NA
6,7,probability_dry_0.2mm,24H,1,0.41527493,NA,NA,NA
6,7,probability_dry_0.2mm,24H,2,0.510908027,NA,NA,NA
6,7,probability_dry_0.2mm,24H,3,0.550618753,NA,NA,NA
6,7,probability_dry_0.2mm,24H,4,0.65044847,NA,NA,NA
6,7,probability_dry_0.2mm,24H,5,0.558422676,NA,NA,NA
6,7,probability_dry_0.2mm,24H,6,0.587681439,NA,NA,NA
6,7,probability_dry_0.2mm,24H,7,0.562657177,NA,NA,NA
6,7,probability_dry_0.2mm,24H,8,0.578067139,NA,NA,NA
6,7,probability_dry_0.2mm,24H,9,0.607522756,NA,NA,NA
6,7,probability_dry_0.2mm,24H,10,0.596964945,NA,NA,NA
6,7,probability_dry_0.2mm,24H,11,0.550019858,NA,NA,NA
6,7,probability_dry_0.2mm,24H,12,0.383299331,NA,NA,NA
6,8,autocorrelation_lag1,24H,1,0.236709274,NA,NA,NA
6,8,autocorrelation_lag1,24H,2,0.275898909,NA,NA,NA
6,8,autocorrelation_lag1,24H,3,0.267809232,NA,NA,NA
6,8,autocorrelation_lag1,24H,4,0.205335042,NA,NA,NA
6,8,autocorrelation_lag1,24H,5,0.236260345,NA,NA,NA
6,8,autocorrelation_lag1,24H,6,0.142887154,NA,NA,NA
6,8,autocorrelation_lag1,24H,7,0.143359969,NA,NA,NA
6,8,autocorrelation_lag1,24H,8,0.107349791,NA,NA,NA
6,8,autocorrelation_lag1,24H,9,0.130038743,NA,NA,NA
6,8,autocorrelation_lag1,24H,10,0.186921934,NA,NA,NA
6,8,autocorrelation_lag1,24H,11,0.285898719,NA,NA,NA
6,8,autocorrelation_lag1,24H,12,0.26716087,NA,NA,NA
6,9,cross-correlation_lag0,24H,1,0.877153298,7,29.17845844,0.707906405
6,9,cross-correlation_lag0,24H,1,0.907148928,8,21.75206071,1.046894789
6,9,cross-correlation_lag0,24H,1,0.904739867,9,22.33903498,0.809160312
6,9,cross-correlation_lag0,24H,1,0.87146004,10,30.61928846,1.200785875
6,9,cross-correlation_lag0,24H,1,0.866403623,11,31.90809267,0.833333333
6,9,cross-correlation_lag0,24H,1,0.926304654,12,17.1366331,1.071505388
6,9,cross-correlation_lag0,24H,1,0.872430008,13,30.37305138,0.791072687
6,9,cross-correlation_lag0,24H,1,0.837657476,14,39.41259273,0.603289048
6,9,cross-correlation_lag0,24H,1,0.895197832,15,24.67951884,0.966129065
6,9,cross-correlation_lag0,24H,2,0.891188964,7,29.17845844,0.585091432
6,9,cross-correlation_lag0,24H,2,0.917581634,8,21.75206071,0.819238901
6,9,cross-correlation_lag0,24H,2,0.915456769,9,22.33903498,0.59359777
6,9,cross-correlation_lag0,24H,2,0.886196173,10,30.61928846,0.953617016
6,9,cross-correlation_lag0,24H,2,0.881766567,11,31.90809267,0.641458352
6,9,cross-correlation_lag0,24H,2,0.934507103,12,17.1366331,0.796074073
6,9,cross-correlation_lag0,24H,2,0.887046409,13,30.37305138,0.573680083
6,9,cross-correlation_lag0,24H,2,0.856672047,14,39.41259273,0.485525409
6,9,cross-correlation_lag0,24H,2,0.907049027,15,24.67951884,0.801327467
6,9,cross-correlation_lag0,24H,3,0.866458892,7,29.17845844,0.540417473
6,9,cross-correlation_lag0,24H,3,0.898346972,8,21.75206071,0.761796316
6,9,cross-correlation_lag0,24H,3,0.895765122,9,22.33903498,0.542268713
6,9,cross-correlation_lag0,24H,3,0.860472822,10,30.61928846,0.83352828
6,9,cross-correlation_lag0,24H,3,0.855174965,11,31.90809267,0.653447191
6,9,cross-correlation_lag0,24H,3,0.918996634,12,17.1366331,0.800336043
6,9,cross-correlation_lag0,24H,3,0.861491118,13,30.37305138,0.599529584
6,9,cross-correlation_lag0,24H,3,0.82540271,14,39.41259273,0.4543492
6,9,cross-correlation_lag0,24H,3,0.885573496,15,24.67951884,0.739784956
6,9,cross-correlation_lag0,24H,4,0.834707321,7,29.17845844,0.458349705
6,9,cross-correlation_lag0,24H,4,0.873967699,8,21.75206071,0.518562078
6,9,cross-correlation_lag0,24H,4,0.870782909,9,22.33903498,0.418300668
6,9,cross-correlation_lag0,24H,4,0.827356354,10,30.61928846,0.589570959
6,9,cross-correlation_lag0,24H,4,0.820855847,11,31.90809267,0.444990158
6,9,cross-correlation_lag0,24H,4,0.899474811,12,17.1366331,0.478194435
6,9,cross-correlation_lag0,24H,4,0.828606387,13,30.37305138,0.41069444
6,9,cross-correlation_lag0,24H,4,0.784423123,14,39.41259273,0.40092961
6,9,cross-correlation_lag0,24H,4,0.858221311,15,24.67951884,0.507560809
6,9,cross-correlation_lag0,24H,5,0.771616484,7,29.17845844,0.826944987
6,9,cross-correlation_lag0,24H,5,0.817540544,8,21.75206071,0.859845559
6,9,cross-correlation_lag0,24H,5,0.813606304,9,22.33903498,0.812801043
6,9,cross-correlation_lag0,24H,5,0.763640377,10,30.61928846,1.015538375
6,9,cross-correlation_lag0,24H,5,0.756749807,11,31.90809267,0.878967524
6,9,cross-correlation_lag0,24H,5,0.85036902,12,17.1366331,0.916599433
6,9,cross-correlation_lag0,24H,5,0.764982913,13,30.37305138,0.769153198
6,9,cross-correlation_lag0,24H,5,0.720928,14,39.41259273,0.808475653
6,9,cross-correlation_lag0,24H,5,0.798447983,15,24.67951884,0.815641006
6,9,cross-correlation_lag0,24H,6,0.640945081,7,29.17845844,0.800399224
6,9,cross-correlation_lag0,24H,6,0.707020307,8,21.75206071,0.962992668
6,9,cross-correlation_lag0,24H,6,0.701208998,9,22.33903498,0.778599977
6,9,cross-correlation_lag0,24H,6,0.629885581,10,30.61928846,0.965325276
6,9,cross-correlation_lag0,24H,6,0.62043818,11,31.90809267,0.822619041
6,9,cross-correlation_lag0,24H,6,0.756517499,12,17.1366331,0.904166698
6,9,cross-correlation_lag0,24H,6,0.631737917,13,30.37305138,0.761597236
6,9,cross-correlation_lag0,24H,6,0.573036432,14,39.41259273,0.734205246
6,9,cross-correlation_lag0,24H,6,0.679074292,15,24.67951884,0.899933179
6,9,cross-correlation_lag0,24H,7,0.703767428,7,29.17845844,0.926666657
6,9,cross-correlation_lag0,24H,7,0.765761738,8,21.75206071,0.965455691
6,9,cross-correlation_lag0,24H,7,0.760516169,9,22.33903498,0.944933097
6,9,cross-correlation_lag0,24H,7,0.692813098,10,30.61928846,1.230961561
6,9,cross-correlation_lag0,24H,7,0.683299435,11,31.90809267,0.941491365
6,9,cross-correlation_lag0,24H,7,0.809117904,12,17.1366331,0.981775045
6,9,cross-correlation_lag0,24H,7,0.694661217,13,30.37305138,0.859393915
6,9,cross-correlation_lag0,24H,7,0.63300131,14,39.41259273,0.916539907
6,9,cross-correlation_lag0,24H,7,0.740196534,15,24.67951884,0.982603153
6,9,cross-correlation_lag0,24H,8,0.762709367,7,29.17845844,0.892606735
6,9,cross-correlation_lag0,24H,8,0.813344791,8,21.75206071,0.923592647
6,9,cross-correlation_lag0,24H,8,0.809086728,9,22.33903498,0.890031735
6,9,cross-correlation_lag0,24H,8,0.753685292,10,30.61928846,1.051781178
6,9,cross-correlation_lag0,24H,8,0.745827326,11,31.90809267,0.94429485
6,9,cross-correlation_lag0,24H,8,0.848373763,12,17.1366331,0.997244596
6,9,cross-correlation_lag0,24H,8,0.755209519,13,30.37305138,0.771594763
6,9,cross-correlation_lag0,24H,8,0.703930901,14,39.41259273,0.758078893
6,9,cross-correlation_lag0,24H,8,0.792548303,15,24.67951884,0.94036754
6,9,cross-correlation_lag0,24H,9,0.808544065,7,29.17845844,0.703725497
6,9,cross-correlation_lag0,24H,9,0.851997464,8,21.75206071,0.797834635
6,9,cross-correlation_lag0,24H,9,0.848416635,9,22.33903498,0.736023664
6,9,cross-correlation_lag0,24H,9,0.800581092,10,30.61928846,0.874293248
6,9,cross-correlation_lag0,24H,9,0.793586816,11,31.90809267,0.858431339
6,9,cross-correlation_lag0,24H,9,0.881010293,12,17.1366331,0.800138871
6,9,cross-correlation_lag0,24H,9,0.801931203,13,30.37305138,0.646638354
6,9,cross-correlation_lag0,24H,9,0.75524076,14,39.41259273,0.568041921
6,9,cross-correlation_lag0,24H,9,0.834387146,15,24.67951884,0.826326132
6,9,cross-correlation_lag0,24H,10,0.864652877,7,29.17845844,0.591761708
6,9,cross-correlation_lag0,24H,10,0.896667768,8,21.75206071,0.806653976
6,9,cross-correlation_lag0,24H,10,0.89406692,9,22.33903498,0.578136881
6,9,cross-correlation_lag0,24H,10,0.858670505,10,30.61928846,0.931368828
6,9,cross-correlation_lag0,24H,10,0.853383597,11,31.90809267,0.697849433
6,9,cross-correlation_lag0,24H,10,0.917520323,12,17.1366331,0.778205156
6,9,cross-correlation_lag0,24H,10,0.859687528,13,30.37305138,0.59946239
6,9,cross-correlation_lag0,24H,10,0.823813929,14,39.41259273,0.505481203
6,9,cross-correlation_lag0,24H,10,0.883814898,15,24.67951884,0.710899909
6,9,cross-correlation_lag0,24H,11,0.859325117,7,29.17845844,0.671764692
6,9,cross-correlation_lag0,24H,11,0.892316542,8,21.75206071,0.929927985
6,9,cross-correlation_lag0,24H,11,0.889628284,9,22.33903498,0.700986226
6,9,cross-correlation_lag0,24H,11,0.853185534,10,30.61928846,1.034143051
6,9,cross-correlation_lag0,24H,11,0.847766719,11,31.90809267,0.78725489
6,9,cross-correlation_lag0,24H,11,0.91391737,12,17.1366331,0.923772097
6,9,cross-correlation_lag0,24H,11,0.854228693,13,30.37305138,0.737986088
6,9,cross-correlation_lag0,24H,11,0.817587473,14,39.41259273,0.60712417
6,9,cross-correlation_lag0,24H,11,0.879045221,15,24.67951884,0.839477142
6,9,cross-correlation_lag0,24H,12,0.888223212,7,29.17845844,0.761195898
6,9,cross-correlation_lag0,24H,12,0.91572848,8,21.75206071,1.110373179
6,9,cross-correlation_lag0,24H,12,0.91352578,9,22.33903498,0.839797179
6,9,cross-correlation_lag0,24H,12,0.882982087,10,30.61928846,1.279986779
6,9,cross-correlation_lag0,24H,12,0.878321373,11,31.90809267,0.942965746
6,9,cross-correlation_lag0,24H,12,0.933207392,12,17.1366331,1.168586095
6,9,cross-correlation_lag0,24H,12,0.883875514,13,30.37305138,0.852083365
6,9,cross-correlation_lag0,24H,12,0.851714029,14,39.41259273,0.691954056
6,9,cross-correlation_lag0,24H,12,0.904790571,15,24.67951884,1.036438545
7,1,variance,1H,1,0.097825461,NA,NA,NA
7,1,variance,1H,2,0.083691477,NA,NA,NA
7,1,variance,1H,3,0.083655857,NA,NA,NA
7,1,variance,1H,4,0.117282968,NA,NA,NA
7,1,variance,1H,5,0.337686363,NA,NA,NA
7,1,variance,1H,6,0.512748344,NA,NA,NA
7,1,variance,1H,7,0.661957088,NA,NA,NA
7,1,variance,1H,8,0.44383192,NA,NA,NA
7,1,variance,1H,9,0.296347585,NA,NA,NA
7,1,variance,1H,10,0.104406441,NA,NA,NA
7,1,variance,1H,11,0.103232556,NA,NA,NA
7,1,variance,1H,12,0.101404027,NA,NA,NA
7,2,skewness,1H,1,6.861872139,NA,NA,NA
7,2,skewness,1H,2,6.98739562,NA,NA,NA
7,2,skewness,1H,3,7.837324149,NA,NA,NA
7,2,skewness,1H,4,12.20296495,NA,NA,NA
7,2,skewness,1H,5,13.60536952,NA,NA,NA
7,2,skewness,1H,6,17.33084233,NA,NA,NA
7,2,skewness,1H,7,16.03732423,NA,NA,NA
7,2,skewness,1H,8,13.23379818,NA,NA,NA
7,2,skewness,1H,9,13.894599,NA,NA,NA
7,2,skewness,1H,10,7.88250462,NA,NA,NA
7,2,skewness,1H,11,6.517003565,NA,NA,NA
7,2,skewness,1H,12,5.7421188,NA,NA,NA
7,3,probability_dry_0.2mm,1H,1,0.817196029,NA,NA,NA
7,3,probability_dry_0.2mm,1H,2,0.8643456,NA,NA,NA
7,3,probability_dry_0.2mm,1H,3,0.874138825,NA,NA,NA
7,3,probability_dry_0.2mm,1H,4,0.920503256,NA,NA,NA
7,3,probability_dry_0.2mm,1H,5,0.879992757,NA,NA,NA
7,3,probability_dry_0.2mm,1H,6,0.917218689,NA,NA,NA
7,3,probability_dry_0.2mm,1H,7,0.923216504,NA,NA,NA
7,3,probability_dry_0.2mm,1H,8,0.901288202,NA,NA,NA
7,3,probability_dry_0.2mm,1H,9,0.89893395,NA,NA,NA
7,3,probability_dry_0.2mm,1H,10,0.881883004,NA,NA,NA
7,3,probability_dry_0.2mm,1H,11,0.861245859,NA,NA,NA
7,3,probability_dry_0.2mm,1H,12,0.827688338,NA,NA,NA
7,4,mean,24H,1,2.074651326,NA,NA,NA
7,4,mean,24H,2,1.744661907,NA,NA,NA
7,4,mean,24H,3,1.612754279,NA,NA,NA
7,4,mean,24H,4,1.349966352,NA,NA,NA
7,4,mean,24H,5,2.494903718,NA,NA,NA
7,4,mean,24H,6,2.449021241,NA,NA,NA
7,4,mean,24H,7,2.826816995,NA,NA,NA
7,4,mean,24H,8,2.714797638,NA,NA,NA
7,4,mean,24H,9,2.170553497,NA,NA,NA
7,4,mean,24H,10,1.765362681,NA,NA,NA
7,4,mean,24H,11,2.020506069,NA,NA,NA
7,4,mean,24H,12,2.274681091,NA,NA,NA
7,5,variance,24H,1,13.98750814,NA,NA,NA
7,5,variance,24H,2,10.5486612,NA,NA,NA
7,5,variance,24H,3,10.63717687,NA,NA,NA
7,5,variance,24H,4,12.12795938,NA,NA,NA
7,5,variance,24H,5,25.07988916,NA,NA,NA
7,5,variance,24H,6,30.02394381,NA,NA,NA
7,5,variance,24H,7,37.26319957,NA,NA,NA
7,5,variance,24H,8,31.31144739,NA,NA,NA
7,5,variance,24H,9,23.87696654,NA,NA,NA
7,5,variance,24H,10,13.74062967,NA,NA,NA
7,5,variance,24H,11,15.48556435,NA,NA,NA
7,5,variance,24H,12,14.40558561,NA,NA,NA
7,6,skewness,24H,1,3.536609061,NA,NA,NA
7,6,skewness,24H,2,3.141161453,NA,NA,NA
7,6,skewness,24H,3,3.525565464,NA,NA,NA
7,6,skewness,24H,4,5.051762203,NA,NA,NA
7,6,skewness,24H,5,3.378868737,NA,NA,NA
7,6,skewness,24H,6,4.329404802,NA,NA,NA
7,6,skewness,24H,7,4.158807057,NA,NA,NA
7,6,skewness,24H,8,3.71355165,NA,NA,NA
7,6,skewness,24H,9,4.264861443,NA,NA,NA
7,6,skewness,24H,10,3.551317223,NA,NA,NA
7,6,skewness,24H,11,3.211079095,NA,NA,NA
7,6,skewness,24H,12,3.099232644,NA,NA,NA
7,7,probability_dry_0.2mm,24H,1,0.41527493,NA,NA,NA
7,7,probability_dry_0.2mm,24H,2,0.510908027,NA,NA,NA
7,7,probability_dry_0.2mm,24H,3,0.550618753,NA,NA,NA
7,7,probability_dry_0.2mm,24H,4,0.65044847,NA,NA,NA
7,7,probability_dry_0.2mm,24H,5,0.558422676,NA,NA,NA
7,7,probability_dry_0.2mm,24H,6,0.587681439,NA,NA,NA
7,7,probability_dry_0.2mm,24H,7,0.562657177,NA,NA,NA
7,7,probability_dry_0.2mm,24H,8,0.578067139,NA,NA,NA
7,7,probability_dry_0.2mm,24H,9,0.607522756,NA,NA,NA
7,7,probability_dry_0.2mm,24H,10,0.596964945,NA,NA,NA
7,7,probability_dry_0.2mm,24H,11,0.550019858,NA,NA,NA
7,7,probability_dry_0.2mm,24H,12,0.383299331,NA,NA,NA
7,8,autocorrelation_lag1,24H,1,0.236709274,NA,NA,NA
7,8,autocorrelation_lag1,24H,2,0.275898909,NA,NA,NA
7,8,autocorrelation_lag1,24H,3,0.267809232,NA,NA,NA
7,8,autocorrelation_lag1,24H,4,0.205335042,NA,NA,NA
7,8,autocorrelation_lag1,24H,5,0.236260345,NA,NA,NA
7,8,autocorrelation_lag1,24H,6,0.142887154,NA,NA,NA
7,8,autocorrelation_lag1,24H,7,0.143359969,NA,NA,NA
7,8,autocorrelation_lag1,24H,8,0.107349791,NA,NA,NA
7,8,autocorrelation_lag1,24H,9,0.130038743,NA,NA,NA
7,8,autocorrelation_lag1,24H,10,0.186921934,NA,NA,NA
7,8,autocorrelation_lag1,24H,11,0.285898719,NA,NA,NA
7,8,autocorrelation_lag1,24H,12,0.26716087,NA,NA,NA
7,9,cross-correlation_lag0,24H,1,0.947909246,8,12.02868987,1.046894789
7,9,cross-correlation_lag0,24H,1,0.815006233,9,45.56419082,0.809160312
7,9,cross-correlation_lag0,24H,1,0.928600565,10,16.58923751,1.200785875
7,9,cross-correlation_lag0,24H,1,0.805974764,11,48.08270651,0.833333333
7,9,cross-correlation_lag0,24H,1,0.945223589,12,12.65871498,1.071505388
7,9,cross-correlation_lag0,24H,1,0.768863621,13,58.88072178,0.791072687
7,9,cross-correlation_lag0,24H,1,0.743501969,14,66.73739702,0.603289048
7,9,cross-correlation_lag0,24H,1,0.894814144,15,24.77416552,0.966129065
7,9,cross-correlation_lag0,24H,2,0.953653778,8,12.02868987,0.819238901
7,9,cross-correlation_lag0,24H,2,0.837010765,9,45.56419082,0.59359777
7,9,cross-correlation_lag0,24H,2,0.936539065,10,16.58923751,0.953617016
7,9,cross-correlation_lag0,24H,2,0.829200923,11,48.08270651,0.641458352
7,9,cross-correlation_lag0,24H,2,0.951270656,12,12.65871498,0.796074073
7,9,cross-correlation_lag0,24H,2,0.797298351,13,58.88072178,0.573680083
7,9,cross-correlation_lag0,24H,2,0.775683256,14,66.73739702,0.485525409
7,9,cross-correlation_lag0,24H,2,0.906711243,15,24.77416552,0.801327467
7,9,cross-correlation_lag0,24H,3,0.94252154,8,12.02868987,0.761796316
7,9,cross-correlation_lag0,24H,3,0.802380145,9,45.56419082,0.542268713
7,9,cross-correlation_lag0,24H,3,0.92148531,10,16.58923751,0.83352828
7,9,cross-correlation_lag0,24H,3,0.79331364,11,48.08270651,0.653447191
7,9,cross-correlation_lag0,24H,3,0.939584748,12,12.65871498,0.800336043
7,9,cross-correlation_lag0,24H,3,0.756771357,13,58.88072178,0.599529584
7,9,cross-correlation_lag0,24H,3,0.732492931,14,66.73739702,0.4543492
7,9,cross-correlation_lag0,24H,3,0.88516487,15,24.77416552,0.739784956
7,9,cross-correlation_lag0,24H,4,0.928603006,8,12.02868987,0.518562078
7,9,cross-correlation_lag0,24H,4,0.756372409,9,45.56419082,0.418300668
7,9,cross-correlation_lag0,24H,4,0.902552923,10,16.58923751,0.589570959
7,9,cross-correlation_lag0,24H,4,0.745357749,11,48.08270651,0.444990158
7,9,cross-correlation_lag0,24H,4,0.924963034,12,12.65871498,0.478194435
7,9,cross-correlation_lag0,24H,4,0.701158689,13,58.88072178,0.41069444
7,9,cross-correlation_lag0,24H,4,0.671982563,14,66.73739702,0.40092961
7,9,cross-correlation_lag0,24H,4,0.857718006,15,24.77416552,0.507560809
7,9,cross-correlation_lag0,24H,5,0.890657031,8,12.02868987,0.859845559
7,9,cross-correlation_lag0,24H,5,0.69651601,9,45.56419082,0.812801043
7,9,cross-correlation_lag0,24H,5,0.854487624,10,16.58923751,1.015538375
7,9,cross-correlation_lag0,24H,5,0.687663074,11,48.08270651,0.878967524
7,9,cross-correlation_lag0,24H,5,0.885464766,12,12.65871498,0.916599433
7,9,cross-correlation_lag0,24H,5,0.656145109,13,58.88072178,0.769153198
7,9,cross-correlation_lag0,24H,5,0.638702412,14,66.73739702,0.808475653
7,9,cross-correlation_lag0,24H,5,0.797852596,15,24.77416552,0.815641006
7,9,cross-correlation_lag0,24H,6,0.819510547,8,12.02868987,0.962992668
7,9,cross-correlation_lag0,24H,6,0.542554545,9,45.56419082,0.778599977
7,9,cross-correlation_lag0,24H,6,0.762848403,10,16.58923751,0.965325276
7,9,cross-correlation_lag0,24H,6,0.531909935,11,48.08270651,0.822619041
7,9,cross-correlation_lag0,24H,6,0.811263964,12,12.65871498,0.904166698
7,9,cross-correlation_lag0,24H,6,0.496035387,13,58.88072178,0.761597236
7,9,cross-correlation_lag0,24H,6,0.477751891,14,66.73739702,0.734205246
7,9,cross-correlation_lag0,24H,6,0.678213368,15,24.77416552,0.899933179
7,9,cross-correlation_lag0,24H,7,0.861439111,8,12.02868987,0.965455691
